      Date  Year  DayIndex MISO1 MISO2 Amplitude  Phase
2022-08-06  2022        98  3.85 -1.91      4.30      1
2022-08-07  2022        99  3.56 -2.81      4.54      1
2022-08-08  2022       100  3.04 -3.43      4.58      2
2022-08-09  2022       101  2.34 -4.00      4.63      2
2022-08-10  2022       102  1.49 -4.43      4.67      2
2022-08-11  2022       103  0.58 -4.43      4.47      2
2022-08-12  2022       104 -0.27 -4.30      4.31      3
2022-08-13  2022       105 -1.13 -4.05      4.20      3
2022-08-14  2022       106 -1.89 -3.76      4.21      3
2022-08-15  2022       107 -2.56 -3.05      3.98      3
2022-08-16  2022       108 -3.03 -2.21      3.75      4
2022-08-17  2022       109 -3.23 -1.38      3.51      4
2022-08-18  2022       110 -3.27 -0.56      3.32      4
2022-08-19  2022       111 -3.09  0.08      3.09      5
2022-08-20  2022       112 -2.78  0.57      2.84      5
2022-08-21  2022       113 -2.51  1.02      2.71      5
2022-08-22  2022       114 -2.18  1.14      2.46      5
2022-08-23  2022       115 -1.76  1.19      2.12      5
2022-08-24  2022       116 -1.34  1.26      1.84      5
2022-08-25  2022       117 -1.00  1.32      1.66      6
2022-08-26  2022       118 -0.49  1.84      1.90      6
2022-08-27  2022       119  0.24  2.01      2.02      7
2022-08-28  2022       120  0.85  1.86      2.05      7
2022-08-29  2022       121  1.56  1.52      2.18      8
2022-08-30  2022       122  2.04  1.17      2.35      8
2022-08-31  2022       123  2.55  0.93      2.71      8
2022-09-01  2022       124  2.89  0.33      2.91      8
2022-09-02  2022       125  3.05 -0.40      3.08      1
2022-09-03  2022       126  3.08 -1.11      3.27      1
2022-09-04  2022       127  2.88 -1.66      3.32      1
2022-09-05  2022       128  2.60 -2.15      3.37      1
2022-09-06  2022       129  2.39 -2.69      3.60      2
2022-09-07  2022       130  2.18 -3.16      3.84      2
2022-09-08  2022       131  1.77 -3.49      3.91      2
2022-09-09  2022       132  1.21 -3.78      3.97      2
2022-09-10  2022       133  0.66 -3.63      3.69      2
2022-09-11  2022       134  0.19 -3.54      3.55      2
2022-09-12  2022       135 -0.50 -3.41      3.45      3
2022-09-13  2022       136 -0.95 -3.14      3.28      3
2022-09-14  2022       137 -1.46 -2.78      3.14      3
2022-09-15  2022       138 -1.78 -2.10      2.75      3
2022-09-16  2022       139 -1.97 -1.54      2.50      4
2022-09-17  2022       140 -2.09 -1.01      2.32      4
2022-09-18  2022       141 -2.16 -0.61      2.24      4
2022-09-19  2022       142 -2.19 -0.16      2.20      4
2022-09-20  2022       143 -2.12  0.32      2.14      5
2022-09-21  2022       144 -1.86  0.77      2.01      5
2022-09-22  2022       145 -1.57  1.03      1.88      5
2022-09-23  2022       146 -1.28  1.14      1.71      5
2022-09-24  2022       147 -1.03  1.16      1.55      6
2022-09-25  2022       148 -0.76  1.26      1.47      6
2022-09-26  2022       149 -0.52  1.24      1.34      6
2022-09-27  2022       150 -0.36  1.10      1.16      6
2022-09-28  2022       151 -0.17  1.19      1.20      6
2022-09-29  2022       152 -0.01  1.14      1.14      6
2022-09-30  2022       153  0.19  1.12      1.14      7
2022-10-01  2022       154  0.41  0.98      1.06      7
2022-10-02  2022       155  0.52  0.79      0.95      7
2022-10-03  2022       156  0.66  0.61      0.90      8
2022-10-04  2022       157  0.78  0.38      0.87      8
2022-10-05  2022       158  0.90  0.27      0.94      8
2022-10-06  2022       159  0.95  0.09      0.95      8
2022-10-07  2022       160  0.95 -0.14      0.96      1
2022-10-08  2022       161  0.93 -0.36      1.00      1
2022-10-09  2022       162  0.76 -0.55      0.94      1
2022-10-10  2022       163  0.52 -0.57      0.77      2
2022-10-11  2022       164  0.27 -0.66      0.71      2
2022-10-12  2022       165  0.05 -0.81      0.81      2
2022-10-13  2022       166 -0.11 -0.61      0.62      3
2022-10-14  2022       167 -0.11 -0.46      0.47      3
2022-10-15  2022       168 -0.05 -0.36      0.36      3
2022-10-16  2022       169  0.01 -0.42      0.42      2
2022-10-17  2022       170  0.06 -0.54      0.54      2
2022-10-18  2022       171  0.06 -0.52      0.52      2
2022-10-19  2022       172  0.18 -0.52      0.55      2
2022-10-20  2022       173  0.27 -0.36      0.45      2
2022-10-21  2022       174  0.37 -0.42      0.56      2
2022-10-22  2022       175  0.43 -0.49      0.65      2
2022-10-23  2022       176  0.42 -0.79      0.89      2
2022-10-24  2022       177  0.00 -1.49      1.49      2
2022-10-25  2022       178 -0.45 -1.74      1.80      3
2022-10-26  2022       179 -0.75 -1.62      1.79      3
2022-10-27  2022       180 -1.03 -1.38      1.72      3
2022-10-28  2022       181 -1.20 -0.88      1.49      4
2022-10-29  2022       182 -1.22 -0.19      1.23      4
2022-10-30  2022       183 -1.15  0.23      1.17      5
2022-10-31  2022       184 -1.01  0.54      1.15      5
2023-05-01  2023         1 -0.72  0.22      0.75      5
2023-05-02  2023         2 -0.55  0.30      0.63      5
2023-05-03  2023         3 -0.43  0.38      0.57      5
2023-05-04  2023         4 -0.26  0.65      0.70      6
2023-05-05  2023         5 -0.08  0.84      0.84      6
2023-05-06  2023         6  0.12  0.87      0.88      7
2023-05-07  2023         7  0.36  0.84      0.91      7
2023-05-08  2023         8  0.64  0.75      0.99      7
2023-05-09  2023         9  0.89  0.57      1.06      8
2023-05-10  2023        10  1.10  0.36      1.16      8
2023-05-11  2023        11  1.29  0.18      1.30      8
2023-05-12  2023        12  1.54 -0.10      1.54      1
2023-05-13  2023        13  1.68 -0.67      1.81      1
2023-05-14  2023        14  1.52 -1.43      2.09      1
2023-05-15  2023        15  1.35 -1.77      2.23      2
2023-05-16  2023        16  1.13 -2.06      2.35      2
2023-05-17  2023        17  1.01 -1.97      2.21      2
2023-05-18  2023        18  0.68 -1.94      2.06      2
2023-05-19  2023        19  0.32 -1.70      1.73      2
2023-05-20  2023        20  0.08 -1.42      1.42      2
2023-05-21  2023        21 -0.14 -1.06      1.07      3
2023-05-22  2023        22 -0.30 -0.73      0.79      3
2023-05-23  2023        23 -0.39 -0.39      0.55      4
2023-05-24  2023        24 -0.47 -0.21      0.51      4
2023-05-25  2023        25 -0.48 -0.07      0.49      4
2023-05-26  2023        26 -0.50 -0.03      0.50      4
2023-05-27  2023        27 -0.42  0.07      0.43      5
2023-05-28  2023        28 -0.36  0.09      0.37      5
2023-05-29  2023        29 -0.47  0.02      0.47      5
2023-05-30  2023        30 -0.62  0.27      0.68      5
2023-05-31  2023        31 -0.70  0.63      0.94      5
2023-06-01  2023        32 -0.64  1.12      1.29      6
2023-06-02  2023        33 -0.47  1.31      1.39      6
2023-06-03  2023        34 -0.25  1.46      1.48      6
2023-06-04  2023        35  0.06  1.50      1.50      7
2023-06-05  2023        36  0.33  1.50      1.54      7
2023-06-06  2023        37  0.59  1.34      1.46      7
2023-06-07  2023        38  0.78  0.91      1.20      7
2023-06-08  2023        39  0.86  0.48      0.98      8
2023-06-09  2023        40  0.86 -0.03      0.86      1
2023-06-10  2023        41  0.77 -0.59      0.97      1
2023-06-11  2023        42  0.54 -0.91      1.06      2
2023-06-12  2023        43  0.29 -1.07      1.11      2
2023-06-13  2023        44 -0.02 -1.25      1.25      3
2023-06-14  2023        45 -0.40 -1.43      1.48      3
2023-06-15  2023        46 -0.70 -1.25      1.43      3
2023-06-16  2023        47 -0.92 -0.80      1.22      4
2023-06-17  2023        48 -0.97 -0.37      1.04      4
2023-06-18  2023        49 -0.99  0.04      0.99      5
2023-06-19  2023        50 -0.87  0.37      0.95      5
2023-06-20  2023        51 -0.70  0.65      0.96      5
2023-06-21  2023        52 -0.47  0.82      0.95      6
2023-06-22  2023        53 -0.19  0.70      0.73      6
2023-06-23  2023        54 -0.01  0.59      0.59      6
2023-06-24  2023        55  0.15  0.42      0.45      7
2023-06-25  2023        56  0.29  0.26      0.39      8
2023-06-26  2023        57  0.32  0.12      0.34      8
2023-06-27  2023        58  0.31 -0.00      0.31      1
2023-06-28  2023        59  0.26 -0.07      0.27      1
2023-06-29  2023        60  0.25 -0.18      0.31      1
2023-06-30  2023        61  0.21 -0.09      0.23      1
2023-07-01  2023        62  0.21 -0.08      0.22      1
2023-07-02  2023        63  0.37 -0.06      0.37      1
2023-07-03  2023        64  0.50 -0.07      0.50      1
2023-07-04  2023        65  0.70 -0.12      0.71      1
2023-07-05  2023        66  0.81 -0.28      0.86      1
2023-07-06  2023        67  0.89 -0.56      1.05      1
2023-07-07  2023        68  0.81 -0.98      1.27      2
2023-07-08  2023        69  0.64 -1.25      1.40      2
2023-07-09  2023        70  0.51 -1.39      1.48      2
2023-07-10  2023        71  0.41 -1.40      1.46      2
2023-07-11  2023        72  0.28 -1.46      1.49      2
2023-07-12  2023        73  0.25 -1.52      1.54      2
2023-07-13  2023        74  0.17 -1.46      1.47      2
2023-07-14  2023        75 -0.01 -1.41      1.41      3
2023-07-15  2023        76 -0.23 -1.34      1.36      3
2023-07-16  2023        77 -0.41 -1.30      1.36      3
2023-07-17  2023        78 -0.43 -1.18      1.26      3
2023-07-18  2023        79 -0.45 -1.00      1.10      3
2023-07-19  2023        80 -0.45 -0.82      0.94      3
2023-07-20  2023        81 -0.48 -0.74      0.88      3
2023-07-21  2023        82 -0.49 -0.72      0.87      3
2023-07-22  2023        83 -0.58 -0.79      0.98      3
2023-07-23  2023        84 -0.70 -0.82      1.08      3
2023-07-24  2023        85 -0.77 -0.67      1.02      4
2023-07-25  2023        86 -0.77 -0.57      0.96      4
2023-07-26  2023        87 -0.85 -0.53      1.00      4
2023-07-27  2023        88 -0.95 -0.33      1.01      4
2023-07-28  2023        89 -1.00  0.02      1.00      5
2023-07-29  2023        90 -1.02  0.32      1.07      5
2023-07-30  2023        91 -1.01  0.52      1.14      5
2023-07-31  2023        92 -0.97  0.43      1.06      5
2023-08-01  2023        93 -0.98  0.46      1.08      5
2023-08-02  2023        94 -1.00  0.50      1.12      5
2023-08-03  2023        95 -1.00  0.68      1.21      5
2023-08-04  2023        96 -0.96  0.93      1.34      5
2023-08-05  2023        97 -0.78  1.29      1.51      6
2023-08-06  2023        98 -0.53  1.57      1.66      6
2023-08-07  2023        99 -0.26  1.70      1.72      6
2023-08-08  2023       100  0.04  1.74      1.74      7
2023-08-09  2023       101  0.41  1.74      1.79      7
2023-08-10  2023       102  0.78  1.75      1.92      7
2023-08-11  2023       103  1.06  1.76      2.05      7
2023-08-12  2023       104  1.27  1.78      2.19      7
2023-08-13  2023       105  1.45  1.81      2.32      7
2023-08-14  2023       106  1.67  1.70      2.38      7
2023-08-15  2023       107  1.94  1.28      2.32      8
2023-08-16  2023       108  2.05  0.80      2.20      8
2023-08-17  2023       109  1.99  0.27      2.01      8
2023-08-18  2023       110  1.81 -0.16      1.82      1
2023-08-19  2023       111  1.55 -0.41      1.60      1
2023-08-20  2023       112  1.25 -0.35      1.30      1
2023-08-21  2023       113  0.99 -0.25      1.02      1
2023-08-22  2023       114  0.74 -0.15      0.76      1
2023-08-23  2023       115  0.51 -0.03      0.51      1
2023-08-24  2023       116  0.32  0.21      0.38      8
2023-08-25  2023       117  0.17  0.37      0.41      7
2023-08-26  2023       118  0.07  0.60      0.60      7
2023-08-27  2023       119  0.04  0.82      0.82      7
2023-08-28  2023       120  0.10  1.09      1.09      7
2023-08-29  2023       121  0.27  1.25      1.28      7
2023-08-30  2023       122  0.45  1.29      1.37      7
2023-08-31  2023       123  0.62  1.22      1.37      7
2023-09-01  2023       124  0.81  1.25      1.49      7
2023-09-02  2023       125  1.04  1.20      1.59      7
2023-09-03  2023       126  1.19  1.06      1.59      8
2023-09-04  2023       127  1.32  0.89      1.59      8
2023-09-05  2023       128  1.41  0.63      1.54      8
2023-09-06  2023       129  1.40  0.27      1.43      8
2023-09-07  2023       130  1.29 -0.14      1.30      1
2023-09-08  2023       131  1.08 -0.53      1.20      1
2023-09-09  2023       132  0.85 -0.80      1.17      1
2023-09-10  2023       133  0.56 -1.02      1.16      2
2023-09-11  2023       134  0.36 -1.20      1.25      2
2023-09-12  2023       135  0.13 -1.28      1.29      2
2023-09-13  2023       136 -0.10 -1.27      1.27      3
2023-09-14  2023       137 -0.34 -1.22      1.27      3
2023-09-15  2023       138 -0.57 -1.02      1.17      3
2023-09-16  2023       139 -0.78 -0.63      1.00      4
2023-09-17  2023       140 -0.85 -0.23      0.88      4
2023-09-18  2023       141 -0.79 -0.01      0.79      4
2023-09-19  2023       142 -0.65  0.06      0.65      5
2023-09-20  2023       143 -0.53  0.21      0.57      5
2023-09-21  2023       144 -0.49  0.11      0.50      5
2023-09-22  2023       145 -0.48  0.02      0.48      5
2023-09-23  2023       146 -0.44  0.00      0.44      5
2023-09-24  2023       147 -0.47  0.08      0.48      5
2023-09-25  2023       148 -0.45 -0.01      0.45      4
2023-09-26  2023       149 -0.34 -0.14      0.37      4
2023-09-27  2023       150 -0.26 -0.29      0.39      3
2023-09-28  2023       151 -0.23 -0.44      0.50      3
2023-09-29  2023       152 -0.30 -0.93      0.98      3
2023-09-30  2023       153 -0.43 -1.17      1.25      3
2023-10-01  2023       154 -0.60 -1.36      1.49      3
2023-10-02  2023       155 -0.80 -1.46      1.66      3
2023-10-03  2023       156 -1.00 -1.47      1.78      3
2023-10-04  2023       157 -1.19 -1.39      1.83      3
2023-10-05  2023       158 -1.39 -0.98      1.70      4
2023-10-06  2023       159 -1.52 -0.67      1.66      4
2023-10-07  2023       160 -1.59 -0.33      1.62      4
2023-10-08  2023       161 -1.54  0.11      1.54      5
2023-10-09  2023       162 -1.45  0.48      1.53      5
2023-10-10  2023       163 -1.28  0.82      1.52      5
2023-10-11  2023       164 -1.01  1.03      1.44      6
2023-10-12  2023       165 -0.66  1.20      1.37      6
2023-10-13  2023       166 -0.33  1.33      1.37      6
2023-10-14  2023       167  0.16  1.15      1.16      7
2023-10-15  2023       168  0.49  0.90      1.02      7
2023-10-16  2023       169  0.71  0.68      0.98      8
2023-10-17  2023       170  0.88  0.36      0.95      8
2023-10-18  2023       171  1.03  0.06      1.03      8
2023-10-19  2023       172  1.16 -0.23      1.18      1
2023-10-20  2023       173  1.22 -0.48      1.31      1
2023-10-21  2023       174  1.12 -0.80      1.38      1
2023-10-22  2023       175  0.90 -1.21      1.51      2
2023-10-23  2023       176  0.56 -1.48      1.58      2
2023-10-24  2023       177  0.01 -1.89      1.89      2
2023-10-25  2023       178 -0.53 -1.96      2.03      3
2023-10-26  2023       179 -0.94 -1.80      2.03      3
2023-10-27  2023       180 -1.27 -1.47      1.94      3
2023-10-28  2023       181 -1.58 -1.10      1.93      4
2023-10-29  2023       182 -1.71 -0.58      1.81      4
2023-10-30  2023       183 -1.74 -0.13      1.74      4
